"link","alpha","name","name1","name3","url","name_full","show"
"health","I","健康・医療","患者","一般病院の1日平均在院患者数（人口10万人当たり）","I0420202","一般病院の1日平均在院患者数（人口10万人当たり）","T"
"health","I","健康・医療","患者","精神科病院の1日平均在院患者数（人口10万人当たり）","I0420203","精神科病院の1日平均在院患者数（人口10万人当たり）","T"
"health","I","健康・医療","患者","一般病院外来患者数（常勤医師1人1日当たり）（病院報告）","I10101","一般病院外来患者数（常勤医師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","一般病院在院患者数（常勤医師1人1日当たり）（病院報告）","I10102","一般病院在院患者数（常勤医師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","一般病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）","I10103","一般病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","一般病院外来患者数（常勤医師1人1日当たり）","I10106","一般病院外来患者数（常勤医師1人1日当たり）","T"
"health","I","健康・医療","患者","一般病院在院患者数（常勤医師1人1日当たり）","I10107","一般病院在院患者数（常勤医師1人1日当たり）","T"
"health","I","健康・医療","患者","一般病院在院患者数（看護師・准看護師1人1日当たり）","I10108","一般病院在院患者数（看護師・准看護師1人1日当たり）","T"
"health","I","健康・医療","患者","精神科病院外来患者数（常勤医師1人1日当たり）（病院報告）","I10201","精神科病院外来患者数（常勤医師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","精神科病院在院患者数（常勤医師1人1日当たり）（病院報告）","I10202","精神科病院在院患者数（常勤医師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","精神科病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）","I10203","精神科病院在院患者数（看護師・准看護師1人1日当たり）（病院報告）","T"
"health","I","健康・医療","患者","精神科病院外来患者数（常勤医師1人1日当たり）","I10206","精神科病院外来患者数（常勤医師1人1日当たり）","T"
"health","I","健康・医療","患者","精神科病院在院患者数（常勤医師1人1日当たり）","I10207","精神科病院在院患者数（常勤医師1人1日当たり）","T"
"health","I","健康・医療","患者","精神科病院在院患者数（看護師・准看護師1人1日当たり）","I10208","精神科病院在院患者数（看護師・准看護師1人1日当たり）","T"
"health","I","健康・医療","患者","有訴者数","I8101","有訴者数","T"
"health","I","健康・医療","患者","通院者数","I8102","通院者数","T"
"health","I","健康・医療","患者","有訴者率","I8103","有訴者率","T"
"health","I","健康・医療","患者","通院者率","I8104","通院者率","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（施設所在地）","I820101","医療施設推計入院患者数（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（生活習慣病）（施設所在地）","I8201011","医療施設推計入院患者数（生活習慣病）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（悪性新生物（腫瘍））（施設所在地）","I8201012","医療施設推計入院患者数（悪性新生物（腫瘍））（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（糖尿病）（施設所在地）","I8201013","医療施設推計入院患者数（糖尿病）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（高血圧性疾患）（施設所在地）","I8201014","医療施設推計入院患者数（高血圧性疾患）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（心疾患（高血圧性を除く））（施設所在地）","I8201015","医療施設推計入院患者数（心疾患（高血圧性を除く））（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（脳血管疾患）（施設所在地）","I8201016","医療施設推計入院患者数（脳血管疾患）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（施設所在地）","I820102","医療施設推計外来患者数（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（生活習慣病）（施設所在地）","I8201021","医療施設推計外来患者数（生活習慣病）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（悪性新生物（腫瘍））（施設所在地）","I8201022","医療施設推計外来患者数（悪性新生物（腫瘍））（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（糖尿病）（施設所在地）","I8201023","医療施設推計外来患者数（糖尿病）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（高血圧性疾患）（施設所在地）","I8201024","医療施設推計外来患者数（高血圧性疾患）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（心疾患（高血圧性を除く））（施設所在地）","I8201025","医療施設推計外来患者数（心疾患（高血圧性を除く））（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（脳血管疾患）（施設所在地）","I8201026","医療施設推計外来患者数（脳血管疾患）（施設所在地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（患者住所地）","I820201","医療施設推計入院患者数（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（生活習慣病）（患者住所地）","I8202011","医療施設推計入院患者数（生活習慣病）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（悪性新生物（腫瘍））（患者住所地）","I8202012","医療施設推計入院患者数（悪性新生物（腫瘍））（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（糖尿病）（患者住所地）","I8202013","医療施設推計入院患者数（糖尿病）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（高血圧性疾患）（患者住所地）","I8202014","医療施設推計入院患者数（高血圧性疾患）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（心疾患（高血圧性を除く））（患者住所地）","I8202015","医療施設推計入院患者数（心疾患（高血圧性を除く））（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計入院患者数（脳血管疾患）（患者住所地）","I8202016","医療施設推計入院患者数（脳血管疾患）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（患者住所地）","I820202","医療施設推計外来患者数（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（生活習慣病）（患者住所地）","I8202021","医療施設推計外来患者数（生活習慣病）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（悪性新生物（腫瘍））（患者住所地）","I8202022","医療施設推計外来患者数（悪性新生物（腫瘍））（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（糖尿病）（患者住所地）","I8202023","医療施設推計外来患者数（糖尿病）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（高血圧性疾患）（患者住所地）","I8202024","医療施設推計外来患者数（高血圧性疾患）（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（心疾患（高血圧性を除く））（患者住所地）","I8202025","医療施設推計外来患者数（心疾患（高血圧性を除く））（患者住所地）","T"
"health","I","健康・医療","患者","医療施設推計外来患者数（脳血管疾患）（患者住所地）","I8202026","医療施設推計外来患者数（脳血管疾患）（患者住所地）","T"
"health","I","健康・医療","患者","外来患者延数","I821001","外来患者延数","T"
"health","I","健康・医療","患者","新入院患者数","I821002","新入院患者数","T"
"health","I","健康・医療","患者","退院患者数","I821003","退院患者数","T"
"health","I","健康・医療","患者","在院患者延数","I821004","在院患者延数","T"
"health","I","健康・医療","患者","外来患者延数（一般病院）","I821101","外来患者延数（一般病院）","T"
"health","I","健康・医療","患者","新入院患者数（一般病院）","I821102","新入院患者数（一般病院）","T"
"health","I","健康・医療","患者","退院患者数（一般病院）","I821103","退院患者数（一般病院）","T"
"health","I","健康・医療","患者","在院患者延数（一般病院）","I821104","在院患者延数（一般病院）","T"
"health","I","健康・医療","患者","外来患者延数（精神科病院）","I821201","外来患者延数（精神科病院）","T"
"health","I","健康・医療","患者","新入院患者数（精神科病院）","I821202","新入院患者数（精神科病院）","T"
"health","I","健康・医療","患者","退院患者数（精神科病院）","I821203","退院患者数（精神科病院）","T"
"health","I","健康・医療","患者","在院患者延数（精神科病院）","I821204","在院患者延数（精神科病院）","T"
"health","I","健康・医療","患者","食中毒患者数","I8303","食中毒患者数","T"
"health","I","健康・医療","出生・死亡・自殺","標準化死亡率（基準人口＝昭和5年）（人口千人当たり）","I05101","標準化死亡率（基準人口＝昭和5年）（人口千人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","生活習慣病による死亡者数（人口10万人当たり）","I06101","生活習慣病による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","悪性新生物（腫瘍）による死亡者数（人口10万人当たり）","I06102","悪性新生物（腫瘍）による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","糖尿病による死亡者数（人口10万人当たり）","I06103","糖尿病による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","高血圧性疾患による死亡者数（人口10万人当たり）","I06104","高血圧性疾患による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","心疾患（高血圧性を除く）による死亡者数（人口10万人当たり）","I06105","心疾患（高血圧性を除く）による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","脳血管疾患による死亡者数（人口10万人当たり）","I06106","脳血管疾患による死亡者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","自殺者数（人口10万人当たり）","I06201","自殺者数（人口10万人当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","死産率（出産数千当たり）","I07101","死産率（出産数千当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","新生児死亡率（出生数千当たり）","I07102","新生児死亡率（出生数千当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","乳児死亡率（出生数千当たり）","I07104","乳児死亡率（出生数千当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","妊娠，分娩及び産じょくによる死亡率（出産数10万当たり）","I07105","妊娠，分娩及び産じょくによる死亡率（出産数10万当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","周産期死亡率（出生数千当たり）","I07106","周産期死亡率（出生数千当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","2,500g未満の出生率（出生数千当たり）","I07201","2,500g未満の出生率（出生数千当たり）","T"
"health","I","健康・医療","出生・死亡・自殺","2500ｇ未満の出生数","I8401","2500ｇ未満の出生数","T"
"health","I","健康・医療","出生・死亡・自殺","2500ｇ未満の出生数（男）","I840101","2500ｇ未満の出生数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","2500ｇ未満の出生数（女）","I840102","2500ｇ未満の出生数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","生活習慣病による死亡者数","I9101","生活習慣病による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","生活習慣病による死亡者数（男）","I910101","生活習慣病による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","生活習慣病による死亡者数（女）","I910102","生活習慣病による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","悪性新生物（腫瘍）による死亡者数","I9102","悪性新生物（腫瘍）による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","悪性新生物による死亡者数（男）","I910201","悪性新生物による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","悪性新生物による死亡者数（女）","I910202","悪性新生物による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","糖尿病による死亡者数","I9103","糖尿病による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","高血圧性疾患による死亡者数","I9104","高血圧性疾患による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","高血圧性疾患による死亡者数（男）","I910401","高血圧性疾患による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","高血圧性疾患による死亡者数（女）","I910402","高血圧性疾患による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","心疾患（高血圧性を除く）による死亡者数","I9105","心疾患（高血圧性を除く）による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","心疾患（高血圧性を除く）による死亡者数（男）","I910501","心疾患（高血圧性を除く）による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","心疾患（高血圧性を除く）による死亡者数（女）","I910502","心疾患（高血圧性を除く）による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","脳血管疾患による死亡者数","I9106","脳血管疾患による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","脳血管疾患による死亡者数（男）","I910601","脳血管疾患による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","脳血管疾患による死亡者数（女）","I910602","脳血管疾患による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","自殺者数","I9108","自殺者数","T"
"health","I","健康・医療","出生・死亡・自殺","自殺者数（男）","I910801","自殺者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","自殺者数（女）","I910802","自殺者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","自殺率（人口10万対）","I910803","自殺率（人口10万対）","T"
"health","I","健康・医療","出生・死亡・自殺","65歳以上の自殺者数","I9109","65歳以上の自殺者数","T"
"health","I","健康・医療","出生・死亡・自殺","不慮の事故による死亡者数","I9110","不慮の事故による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","不慮の事故による死亡者数（男）","I911001","不慮の事故による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","不慮の事故による死亡者数（女）","I911002","不慮の事故による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","妊娠，分娩及び産じょくによる死亡者数","I9111","妊娠，分娩及び産じょくによる死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","感染症及び寄生虫症による死亡者数","I9112","感染症及び寄生虫症による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","感染症及び寄生虫症による死亡者数（男）","I911201","感染症及び寄生虫症による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","感染症及び寄生虫症による死亡者数（女）","I911202","感染症及び寄生虫症による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","結核による死亡者数","I9113","結核による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","結核による死亡者数（男）","I911301","結核による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","結核による死亡者数（女）","I911302","結核による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","呼吸器系の疾患による死亡者数","I9114","呼吸器系の疾患による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","呼吸器系の疾患による死亡者数（男）","I911401","呼吸器系の疾患による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","呼吸器系の疾患による死亡者数（女）","I911402","呼吸器系の疾患による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","肺炎による死亡者数","I9115","肺炎による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","肺炎による死亡者数（男）","I911501","肺炎による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","肺炎による死亡者数（女）","I911502","肺炎による死亡者数（女）","F"
"health","I","健康・医療","出生・死亡・自殺","消化器系の疾患による死亡者数","I9117","消化器系の疾患による死亡者数","T"
"health","I","健康・医療","出生・死亡・自殺","消化器系の疾患による死亡者数（男）","I911701","消化器系の疾患による死亡者数（男）","F"
"health","I","健康・医療","出生・死亡・自殺","消化器系の疾患による死亡者数（女）","I911702","消化器系の疾患による死亡者数（女）","F"
"health","I","健康・医療","健康保険","国民健康保険被保険者数（人口千人当たり）","I15101","国民健康保険被保険者数（人口千人当たり）","T"
"health","I","健康・医療","健康保険","国民健康保険受診率（被保険者千人当たり）","I15102","国民健康保険受診率（被保険者千人当たり）","T"
"health","I","健康・医療","健康保険","国民健康保険診療費（被保険者1人当たり）","I15103","国民健康保険診療費（被保険者1人当たり）","T"
"health","I","健康・医療","健康保険","1人当たりの国民医療費","I15106","1人当たりの国民医療費","T"
"health","I","健康・医療","健康保険","全国保険協会管掌健康保険加入者数（人口千人当たり）","I15202","全国保険協会管掌健康保険加入者数（人口千人当たり）","T"
"health","I","健康・医療","健康保険","全国保険協会管掌健康保険受診率（被保険者千人当たり）","I1520301","全国保険協会管掌健康保険受診率（被保険者千人当たり）","T"
"health","I","健康・医療","健康保険","全国保険協会管掌健康保険受診率（被扶養者千人当たり）","I1520302","全国保険協会管掌健康保険受診率（被扶養者千人当たり）","T"
"health","I","健康・医療","健康保険","政府管掌健康保険受診金額（被保険者1人当たり）","I1520401","政府管掌健康保険受診金額（被保険者1人当たり）","F"
"health","I","健康・医療","健康保険","政府管掌健康保険受診金額（被扶養者1人当たり）","I1520402","政府管掌健康保険受診金額（被扶養者1人当たり）","F"
"health","I","健康・医療","健康保険","全国保険協会管掌健康保険医療費（被保険者1人当たり）","I1520501","全国保険協会管掌健康保険医療費（被保険者1人当たり）","T"
"health","I","健康・医療","健康保険","全国保険協会管掌健康保険医療費（被扶養者1人当たり）","I1520502","全国保険協会管掌健康保険医療費（被扶養者1人当たり）","T"
"health","I","健康・医療","その他","歯科健診受診延人員（人口千人当たり）","I13208","歯科健診受診延人員（人口千人当たり）","T"
"health","I","健康・医療","その他","歯科保健指導延人員（人口千人当たり）","I13209","歯科保健指導延人員（人口千人当たり）","T"
"health","I","健康・医療","その他","歯科健診受診延人員","I2303","歯科健診受診延人員","T"
"health","I","健康・医療","その他","歯科健診受診延人員（妊産婦）","I230301","歯科健診受診延人員（妊産婦）","T"
"health","I","健康・医療","その他","歯科健診受診延人員（乳幼児）","I230302","歯科健診受診延人員（乳幼児）","T"
"health","I","健康・医療","その他","歯科健診受診延人員（その他）","I230303","歯科健診受診延人員（その他）","T"
"health","I","健康・医療","その他","歯科保健指導延人員","I2304","歯科保健指導延人員","T"
"health","I","健康・医療","その他","歯科保健指導延人員（妊産婦）","I230401","歯科保健指導延人員（妊産婦）","T"
"health","I","健康・医療","その他","歯科保健指導延人員（乳幼児）","I230402","歯科保健指導延人員（乳幼児）","T"
"health","I","健康・医療","その他","歯科保健指導延人員（その他）","I230403","歯科保健指導延人員（その他）","T"
"welfare","J","福祉・保障","生活保護","生活保護被保護実世帯数","J1101","生活保護被保護実世帯数","T"
"welfare","J","福祉・保障","生活保護","現に保護を受けた生活保護被保護実世帯数","J1102","現に保護を受けた生活保護被保護実世帯数","T"
"welfare","J","福祉・保障","生活保護","現に保護を受けた生活保護被保護実世帯数（母子世帯）","J110201","現に保護を受けた生活保護被保護実世帯数（母子世帯）","T"
"welfare","J","福祉・保障","生活保護","現に保護を受けた生活保護被保護実世帯数（傷病・障害者世帯）","J110202","現に保護を受けた生活保護被保護実世帯数（傷病・障害者世帯）","T"
"welfare","J","福祉・保障","生活保護","現に保護を受けた生活保護被保護実世帯数（高齢者世帯）","J110203","現に保護を受けた生活保護被保護実世帯数（高齢者世帯）","T"
"welfare","J","福祉・保障","生活保護","現に保護を受けた医療扶助単給世帯数","J110204","現に保護を受けた医療扶助単給世帯数","T"
"welfare","J","福祉・保障","生活保護","保護開始世帯数","J1103","保護開始世帯数","T"
"welfare","J","福祉・保障","生活保護","保護開始世帯数（母子世帯）","J110301","保護開始世帯数（母子世帯）","T"
"welfare","J","福祉・保障","生活保護","保護開始世帯数（高齢者世帯）","J110302","保護開始世帯数（高齢者世帯）","T"
"welfare","J","福祉・保障","生活保護","保護開始世帯数（その他の世帯）","J110303","保護開始世帯数（その他の世帯）","T"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数","J1104","生活保護扶助世帯数","T"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（生活）","J110401","生活保護扶助世帯数（生活）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（住宅）","J110402","生活保護扶助世帯数（住宅）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（教育）","J110403","生活保護扶助世帯数（教育）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（医療）","J110404","生活保護扶助世帯数（医療）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（介護）","J1104041","生活保護扶助世帯数（介護）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（出産）","J110405","生活保護扶助世帯数（出産）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（生業）","J110406","生活保護扶助世帯数（生業）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助世帯数（葬祭）","J110407","生活保護扶助世帯数（葬祭）","F"
"welfare","J","福祉・保障","生活保護","生活保護被保護実人員","J1105","生活保護被保護実人員","T"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員","J1106","生活保護扶助人員","T"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（生活）","J110601","生活保護扶助人員（生活）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（住宅）","J110602","生活保護扶助人員（住宅）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（教育）","J110603","生活保護扶助人員（教育）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（医療）","J110604","生活保護扶助人員（医療）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（介護）","J1106041","生活保護扶助人員（介護）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（出産）","J110605","生活保護扶助人員（出産）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（生業）","J110606","生活保護扶助人員（生業）","F"
"welfare","J","福祉・保障","生活保護","生活保護扶助人員（葬祭）","J110607","生活保護扶助人員（葬祭）","F"
"welfare","J","福祉・保障","生活保護","生活保護被保護高齢者数（65歳以上）","J110702","生活保護被保護高齢者数（65歳以上）","T"
"welfare","J","福祉・保障","生活保護","生活保護被保護実世帯数（月平均一般世帯千世帯当たり）","J01101","生活保護被保護実世帯数（月平均一般世帯千世帯当たり）","T"
"welfare","J","福祉・保障","生活保護","生活保護被保護実人員（月平均人口千人当たり）","J01107","生活保護被保護実人員（月平均人口千人当たり）","T"
"welfare","J","福祉・保障","生活保護","生活保護教育扶助人員（月平均人口千人当たり）","J0110803","生活保護教育扶助人員（月平均人口千人当たり）","F"
"welfare","J","福祉・保障","生活保護","生活保護医療扶助人員（月平均人口千人当たり）","J0110804","生活保護医療扶助人員（月平均人口千人当たり）","F"
"welfare","J","福祉・保障","生活保護","生活保護住宅扶助人員（月平均人口千人当たり）","J0110805","生活保護住宅扶助人員（月平均人口千人当たり）","F"
"welfare","J","福祉・保障","生活保護","生活保護介護扶助人員（月平均人口千人当たり）","J0110806","生活保護介護扶助人員（月平均人口千人当たり）","F"
"welfare","J","福祉・保障","生活保護","生活保護被保護高齢者数（月平均65歳以上人口千人当たり）","J0110902","生活保護被保護高齢者数（月平均65歳以上人口千人当たり）","F"
"welfare","J","福祉・保障","生活保護","生活保護施設定員数（被保護実人員千人当たり）","J04101","生活保護施設定員数（被保護実人員千人当たり）","T"
"welfare","J","福祉・保障","生活保護","生活保護施設在所者数（被保護実人員千人当たり）","J04102","生活保護施設在所者数（被保護実人員千人当たり）","T"
"welfare","J","福祉・保障","生活保護","福祉事務所生活保護申請件数（被保護世帯千世帯当たり）","J05202","福祉事務所生活保護申請件数（被保護世帯千世帯当たり）","T"
"welfare","J","福祉・保障","教育扶助","教育扶助受給人員、小－中学校","J110703","教育扶助受給人員、小－中学校","T"
"welfare","J","福祉・保障","教育扶助","高等学校等就学費受給人員","J110704","高等学校等就学費受給人員","T"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数","J1200","身体障害者手帳交付数","T"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（18歳以上）","J120001","身体障害者手帳交付数（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（18歳未満）","J120002","身体障害者手帳交付数（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（視覚障害）","J1201","身体障害者手帳交付数（視覚障害）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（視覚障害）（18歳以上）","J120101","身体障害者手帳交付数（視覚障害）（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（視覚障害）（18歳未満）","J120102","身体障害者手帳交付数（視覚障害）（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（聴覚・平衡機能障害）","J1202","身体障害者手帳交付数（聴覚・平衡機能障害）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（聴覚・平衡機能障害）（18歳以上）","J120201","身体障害者手帳交付数（聴覚・平衡機能障害）（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（聴覚・平衡機能障害）（18歳未満）","J120202","身体障害者手帳交付数（聴覚・平衡機能障害）（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（音声・言語・そしゃく機能障害）","J1203","身体障害者手帳交付数（音声・言語・そしゃく機能障害）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳以上）","J120301","身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳未満）","J120302","身体障害者手帳交付数（音声・言語・そしゃく機能障害）（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（肢体不自由障害）","J1204","身体障害者手帳交付数（肢体不自由障害）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（肢体不自由障害）（18歳以上）","J120401","身体障害者手帳交付数（肢体不自由障害）（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（肢体不自由障害）（18歳未満）","J120402","身体障害者手帳交付数（肢体不自由障害）（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（内部障害）","J1205","身体障害者手帳交付数（内部障害）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（内部障害）（18歳以上）","J120501","身体障害者手帳交付数（内部障害）（18歳以上）","F"
"welfare","J","福祉・保障","障がい者","身体障害者手帳交付数（内部障害）（18歳未満）","J120502","身体障害者手帳交付数（内部障害）（18歳未満）","F"
"welfare","J","福祉・保障","障がい者","身体障害者補装具交付決定件数","J1210","身体障害者補装具交付決定件数","F"
"welfare","J","福祉・保障","障がい者","身体障害者補装具修理決定件数","J1212","身体障害者補装具修理決定件数","F"
"welfare","J","福祉・保障","障がい者","身体障害者補装具修理負担額","J1213","身体障害者補装具修理負担額","F"
"welfare","J","福祉・保障","障がい者","身体障害者補装具修理負担額（公費負担額）","J121301","身体障害者補装具修理負担額（公費負担額）","F"
"welfare","J","福祉・保障","障がい者","精神障害者保健福祉手帳交付件数","J1301","精神障害者保健福祉手帳交付件数","T"
"welfare","J","福祉・保障","障がい者","精神障害保健福祉手帳交付件数（1級）","J130101","精神障害保健福祉手帳交付件数（1級）","F"
"welfare","J","福祉・保障","障がい者","精神障害保健福祉手帳交付件数（2級）","J130102","精神障害保健福祉手帳交付件数（2級）","F"
"welfare","J","福祉・保障","障がい者","精神障害保健福祉手帳交付件数（3級）","J130103","精神障害保健福祉手帳交付件数（3級）","F"
"welfare","J","福祉・保障","障がい者","児童扶養手当受給者数","J1401","児童扶養手当受給者数","T"
"welfare","J","福祉・保障","障がい者","知的障害者療育手帳交付数","J1501","知的障害者療育手帳交付数","T"
"welfare","J","福祉・保障","障がい者","社会福祉施設数","J2101","社会福祉施設数","F"
"welfare","J","福祉・保障","障がい者","社会福祉施設従事者数（常勤）","J2103","社会福祉施設従事者数（常勤）","F"
"welfare","J","福祉・保障","障がい者","保護施設数","J2201","保護施設数（詳細票）（医療保護施設を除く）","T"
"welfare","J","福祉・保障","障がい者","保護施設定員数（医療保護施設を含む）","J2202","保護施設定員数（医療保護施設を含む）","F"
"welfare","J","福祉・保障","障がい者","保護施設定員数","J2203","保護施設定員数（詳細票）（医療保護施設を除く）","T"
"welfare","J","福祉・保障","障がい者","保護施設在所者数（医療保護施設を含む）","J2205","保護施設在所者数（医療保護施設を含む）","F"
